nombre_entidad,fecha_mes,tipo_de_persona,tipo_de_garantia,producto_de_credito,tipo_de_credito,plazo_de_credito,tasa_efectiva_promedio_ponderada
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Comerciales con recursos provenientes de redescuento,Comercial ordinario,Más de 30 días y hasta 1 año,10.946153846153846
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Comerciales con recursos provenientes de redescuento,Comercial ordinario,Más de 5 años y hasta 7 años,8.8
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Comerciales especiales establecidos mediante leyes,Comercial especial,Hasta 30 días,12.524897959183674
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Comerciales especiales establecidos mediante leyes,Comercial especial,Más de 30 días y hasta 1 año,12.70945205479452
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Construcción de proyectos de vivienda no vis (colocación en pesos),Comercial ordinario,Más de 1 año y hasta 3 años,17.59
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Construcción de proyectos de vivienda no vis (colocación en uvr),Comercial ordinario,Más de 1 año y hasta 3 años,7.403
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Construcción de proyectos de vivienda no vis (colocación en uvr),Comercial ordinario,Más de 3 años y hasta 5 años,7.05
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Construcción de proyectos de vivienda no vis (colocación en uvr),Comercial ordinario,Más de 30 días y hasta 1 año,8.367222222222223
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Construcción de proyectos de vivienda vis (colocación en pesos),Comercial ordinario,Más de 1 año y hasta 3 años,15.9
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Construcción de proyectos de vivienda vis (colocación en uvr),Comercial ordinario,Más de 1 año y hasta 3 años,7.823478260869565
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Construcción de proyectos de vivienda vis (colocación en uvr),Comercial ordinario,Más de 3 años y hasta 5 años,6.1
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Construcción de proyectos de vivienda vis (colocación en uvr),Comercial ordinario,Más de 30 días y hasta 1 año,7.977692307692308
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Corporativo,Comercial preferencial o corporativo,A más de 7 años,12.11
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Corporativo,Comercial preferencial o corporativo,Más de 1 año y hasta 3 años,14.566
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Corporativo,Comercial preferencial o corporativo,Más de 3 años y hasta 5 años,11.3225
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Corporativo,Comercial preferencial o corporativo,Más de 30 días y hasta 1 año,12.91189889025894
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Corporativo,Comercial preferencial o corporativo,Más de 5 años y hasta 7 años,12.0
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Empresarial en UVR,Comercial ordinario,Hasta 30 días,7.4
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Empresarial en UVR,Comercial ordinario,Más de 1 año y hasta 3 años,7.223333333333333
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Empresarial en UVR,Comercial ordinario,Más de 30 días y hasta 1 año,6.91
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Empresarial en pesos,Comercial ordinario,A más de 7 años,16.455
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Empresarial en pesos,Comercial ordinario,Hasta 30 días,17.24997528423134
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Empresarial en pesos,Comercial ordinario,Más de 1 año y hasta 3 años,20.82368580060423
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Empresarial en pesos,Comercial ordinario,Más de 3 años y hasta 5 años,17.405454545454546
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Empresarial en pesos,Comercial ordinario,Más de 30 días y hasta 1 año,17.31523298969072
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Empresarial en pesos,Comercial ordinario,Más de 5 años y hasta 7 años,18.318571428571428
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Factoring,Comercial ordinario,A más de 7 años,12.61
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Factoring,Comercial ordinario,Hasta 30 días,12.817350272232304
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Factoring,Comercial ordinario,Más de 1 año y hasta 3 años,14.922
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Factoring,Comercial ordinario,Más de 3 años y hasta 5 años,12.61
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Factoring,Comercial ordinario,Más de 30 días y hasta 1 año,12.799388615600844
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Factoring,Comercial ordinario,Más de 5 años y hasta 7 años,12.61
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Financiero e institucional,Comercial ordinario,Hasta 30 días,11.64
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Financiero e institucional,Comercial ordinario,Más de 1 año y hasta 3 años,11.36
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Financiero e institucional,Comercial ordinario,Más de 30 días y hasta 1 año,11.477058823529411
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - financiación inmuebles diferente de habitacional,Comercial ordinario,A más de 7 años,15.262954545454546
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - financiación inmuebles diferente de habitacional,Comercial ordinario,Más de 3 años y hasta 5 años,15.521111111111113
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - financiación inmuebles diferente de habitacional,Comercial ordinario,Más de 5 años y hasta 7 años,13.2125
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - financiación maquinaria y equipo,Comercial ordinario,A más de 7 años,13.653333333333332
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - financiación maquinaria y equipo,Comercial ordinario,Más de 1 año y hasta 3 años,15.020555555555555
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - financiación maquinaria y equipo,Comercial ordinario,Más de 3 años y hasta 5 años,15.166458333333331
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - financiación maquinaria y equipo,Comercial ordinario,Más de 30 días y hasta 1 año,12.85
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - financiación maquinaria y equipo,Comercial ordinario,Más de 5 años y hasta 7 años,15.08
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - financiación vehículos,Comercial ordinario,Más de 1 año y hasta 3 años,14.788684210526316
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - financiación vehículos,Comercial ordinario,Más de 3 años y hasta 5 años,15.252611940298507
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - financiación vehículos,Comercial ordinario,Más de 5 años y hasta 7 años,15.6025
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - otros,Comercial ordinario,A más de 7 años,13.62
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - otros,Comercial ordinario,Más de 1 año y hasta 3 años,15.583333333333332
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Leasing financiero - otros,Comercial ordinario,Más de 3 años y hasta 5 años,15.218
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Oficial o Gobierno,Comercial ordinario,A más de 7 años,11.56
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Oficial o Gobierno,Comercial ordinario,Más de 30 días y hasta 1 año,12.452
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Oficial o Gobierno,Comercial ordinario,Más de 5 años y hasta 7 años,11.71
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Sobregiro en cuenta corriente persona jurídica o persona natural,Comercial ordinario,Hasta 30 días,25.977700834554373
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Tarjeta de crédito empresarial,Comercial ordinario,Avances en efectivo,26.108257702230993
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Tarjeta de crédito empresarial,Comercial ordinario,Consumos a un mes,0.018611983883488
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 13 y 18 meses,24.475079365079363
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 19 y 24 meses,22.061075268817206
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 2 y 6 meses,24.686966152075943
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 25 y 36 meses,25.98893219280119
Bancolombia,2025-02-28,Jurídica,Garantia idónea o no idónea,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 7 y 12 meses,23.843788546255507
Bancolombia,2025-02-28,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Comercial ordinario,Más de 1 año y hasta 3 años,21.22217391304348
Bancolombia,2025-02-28,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Comercial ordinario,Más de 3 años y hasta 5 años,13.69
Bancolombia,2025-02-28,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Comercial ordinario,Más de 30 días y hasta 1 año,21.26888888888889
Bancolombia,2025-02-28,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Corporativo,Comercial preferencial o corporativo,Más de 30 días y hasta 1 año,14.856666666666667
Bancolombia,2025-02-28,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Comercial ordinario,Hasta 30 días,26.28
Bancolombia,2025-02-28,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Comercial ordinario,Más de 1 año y hasta 3 años,18.576608695652176
Bancolombia,2025-02-28,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Comercial ordinario,Más de 3 años y hasta 5 años,16.7475
Bancolombia,2025-02-28,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Comercial ordinario,Más de 30 días y hasta 1 año,16.87621471540953
Bancolombia,2025-02-28,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Comercial ordinario,Más de 5 años y hasta 7 años,14.62
Bancolombia,2025-02-28,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Leasing financiero - financiación maquinaria y equipo,Comercial ordinario,Más de 1 año y hasta 3 años,16.39
Bancolombia,2025-02-28,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Leasing financiero - financiación maquinaria y equipo,Comercial ordinario,Más de 3 años y hasta 5 años,15.255
Bancolombia,2025-02-28,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Leasing financiero - otros,Comercial ordinario,Más de 3 años y hasta 5 años,13.3
Bancolombia,2025-02-28,Jurídica,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Comercial ordinario,Más de 1 año y hasta 3 años,18.09
Bancolombia,2025-02-28,Jurídica,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Comercial ordinario,Más de 1 año y hasta 3 años,16.118378378378377
Bancolombia,2025-02-28,Jurídica,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Comercial ordinario,Más de 3 años y hasta 5 años,15.73
Bancolombia,2025-02-28,Jurídica,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Comercial ordinario,Más de 30 días y hasta 1 año,15.718888888888888
Bancolombia,2025-02-28,Jurídica,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Comercial ordinario,Más de 5 años y hasta 7 años,15.6
Bancolombia,2025-02-28,Jurídica,Sin garantia,Comerciales con recursos provenientes de redescuento,Comercial ordinario,Más de 30 días y hasta 1 año,11.17
Bancolombia,2025-02-28,Jurídica,Sin garantia,Comerciales especiales establecidos mediante leyes,Comercial especial,Hasta 30 días,13.72
Bancolombia,2025-02-28,Jurídica,Sin garantia,Comerciales especiales establecidos mediante leyes,Comercial especial,Más de 30 días y hasta 1 año,12.980555555555556
Bancolombia,2025-02-28,Jurídica,Sin garantia,Corporativo,Comercial preferencial o corporativo,Más de 1 año y hasta 3 años,12.819166666666668
Bancolombia,2025-02-28,Jurídica,Sin garantia,Corporativo,Comercial preferencial o corporativo,Más de 30 días y hasta 1 año,12.504460784313727
Bancolombia,2025-02-28,Jurídica,Sin garantia,Empresarial en pesos,Comercial ordinario,Hasta 30 días,15.627428571428572
Bancolombia,2025-02-28,Jurídica,Sin garantia,Empresarial en pesos,Comercial ordinario,Más de 1 año y hasta 3 años,20.93263157894737
Bancolombia,2025-02-28,Jurídica,Sin garantia,Empresarial en pesos,Comercial ordinario,Más de 3 años y hasta 5 años,19.499090909090906
Bancolombia,2025-02-28,Jurídica,Sin garantia,Empresarial en pesos,Comercial ordinario,Más de 30 días y hasta 1 año,16.946077348066297
Bancolombia,2025-02-28,Jurídica,Sin garantia,Empresarial en pesos,Comercial ordinario,Más de 5 años y hasta 7 años,22.18428571428571
Bancolombia,2025-02-28,Jurídica,Sin garantia,Factoring,Comercial ordinario,Hasta 30 días,11.691311111111112
Bancolombia,2025-02-28,Jurídica,Sin garantia,Factoring,Comercial ordinario,Más de 30 días y hasta 1 año,12.997895553257496
Bancolombia,2025-02-28,Jurídica,Sin garantia,Financiero e institucional,Comercial ordinario,Hasta 30 días,15.54
Bancolombia,2025-02-28,Jurídica,Sin garantia,Financiero e institucional,Comercial ordinario,Más de 1 año y hasta 3 años,11.746666666666668
Bancolombia,2025-02-28,Jurídica,Sin garantia,Financiero e institucional,Comercial ordinario,Más de 30 días y hasta 1 año,14.578333333333331
Bancolombia,2025-02-28,Jurídica,Sin garantia,Oficial o Gobierno,Comercial ordinario,Más de 30 días y hasta 1 año,13.46
Bancolombia,2025-02-28,Jurídica,Sin garantia,Sobregiro en cuenta corriente persona jurídica o persona natural,Comercial ordinario,Hasta 30 días,25.3661246105919
Bancolombia,2025-02-28,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Avances en efectivo,26.118616915422887
Bancolombia,2025-02-28,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Consumos a un mes,0.017001076168839
Bancolombia,2025-02-28,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 13 y 18 meses,26.23
Bancolombia,2025-02-28,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 19 y 24 meses,19.178947368421053
Bancolombia,2025-02-28,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 2 y 6 meses,24.27061975468044
Bancolombia,2025-02-28,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 25 y 36 meses,26.009980049875313
Bancolombia,2025-02-28,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 7 y 12 meses,23.273574660633486
Bancolombia,2025-02-28,Natural,Garantia idónea o no idónea,Adquisición de vivienda no vis (colocación en pesos),Vivienda,A más de 20 años,11.390909090909092
